Title,Content,Published At,Source,URL,Category,clean_text,message_channel
"Лукашенко направил поздравление народу США с Днем независимости: ценим усилия простых американцев, по-человечески помогавших в борьбе с нацизмом, всегда исходили из важности конструктивных контактов","Лукашенко направил поздравление народу США с Днем независимости: ценим усилия простых американцев, по-человечески помогавших в борьбе с нацизмом, всегда исходили из важности конструктивных контактов",2024-07-04T05:23:37+00:00,РИА Новости,https://t.me/rian_ru/251912,инциденты и катастрофы,лукашенко направил поздравление народу сша днем независимости ценим усилия простых американцев почеловечески помогавших борьбе нацизмом исходили важности конструктивных контактов,лукашенко направил поздравление народу сша днем независимости ценим усилия простых американцев почеловечески помогавших борьбе нацизмом исходили важности конструктивных контактов РИА Новости
"В Москве в четверг не исключен уже третий подряд суточный рекорд максимальной температуры воздуха (для 4 июля он составляет 33,7 градуса в 1938 г), сообщили РИА Новости в «Фобосе». В столице прогнозируется до 34 градусов жары, к вечеру местами возможны грозы.","В Москве в четверг не исключен уже третий подряд суточный рекорд максимальной температуры воздуха (для 4 июля он составляет 33,7 градуса в 1938 г), сообщили РИА Новости в «Фобосе». В столице прогнозируется до 34 градусов жары, к вечеру местами возможны грозы.",2024-07-04T04:54:28+00:00,РИА Новости,https://t.me/rian_ru/251911,политика,москве четверг исключен третий подряд суточный рекорд максимальной температуры воздуха 4 июля составляет 337 градуса 1938 г сообщили риа новости фобосе столице прогнозируется 34 градусов жары вечеру местами возможны грозы,москве четверг исключен третий подряд суточный рекорд максимальной температуры воздуха 4 июля составляет 337 градуса 1938 г сообщили риа новости фобосе столице прогнозируется 34 градусов жары вечеру местами возможны грозы РИА Новости
"России для обеспечения необходимого уровня технологической самодостаточности нужна «полноценная новая индустриализация», ее частью станет запуск масштабных проектов длительностью в 10-20 лет, заявил РИА Новости первый замглавы Минпромторга Василий Осьмаков","России для обеспечения необходимого уровня технологической самодостаточности нужна «полноценная новая индустриализация», ее частью станет запуск масштабных проектов длительностью в 10-20 лет, заявил РИА Новости первый замглавы Минпромторга Василий Осьмаков",2024-07-04T04:44:24+00:00,РИА Новости,https://t.me/rian_ru/251910,экономика,россии обеспечения необходимого уровня технологической самодостаточности нужна полноценная новая индустриализация частью станет запуск масштабных проектов длительностью 1020 лет заявил риа новости первый замглавы минпромторга василий осьмаков,россии обеспечения необходимого уровня технологической самодостаточности нужна полноценная новая индустриализация частью станет запуск масштабных проектов длительностью 1020 лет заявил риа новости первый замглавы минпромторга василий осьмаков РИА Новости
"Эвакуированные из-под Часова Яра мирные жители рассказали РИА Новости, как операторы дронов-камикадзе ВСУ устраивали на них ""сафари""","Эвакуированные из-под Часова Яра мирные жители рассказали РИА Новости, как операторы дронов-камикадзе ВСУ устраивали на них ""сафари""",2024-07-04T04:31:06+00:00,РИА Новости,https://t.me/rian_ru/251909,экономика,эвакуированные изпод часова яра мирные жители рассказали риа новости операторы дроновкамикадзе всу устраивали сафари,эвакуированные изпод часова яра мирные жители рассказали риа новости операторы дроновкамикадзе всу устраивали сафари РИА Новости
"Расчет «Искандер» ВС РФ нанес ракетный удар по стоянке авиационной техники на аэродроме Долгинцево, уничтожен МиГ-29 ВСУ","Расчет «Искандер» ВС РФ нанес ракетный удар по стоянке авиационной техники на аэродроме Долгинцево, уничтожен МиГ-29 ВСУ",2024-07-04T04:22:13+00:00,РИА Новости,https://t.me/rian_ru/251908,экономика,расчет искандер вс рф нанес ракетный удар стоянке авиационной техники аэродроме долгинцево уничтожен миг29 всу,расчет искандер вс рф нанес ракетный удар стоянке авиационной техники аэродроме долгинцево уничтожен миг29 всу РИА Новости
"В Астане в основной день саммита ШОС меры безопасности еще строже, чем накануне, передает корреспондент РИА Новости. В центре дежурит полиция, на улицах – бронеавтомобили","В Астане в основной день саммита ШОС меры безопасности еще строже, чем накануне, передает корреспондент РИА Новости. В центре дежурит полиция, на улицах – бронеавтомобили",2024-07-04T04:09:16+00:00,РИА Новости,https://t.me/rian_ru/251907,экономика,астане основной день саммита шос меры безопасности строже накануне передает корреспондент риа новости центре дежурит полиция улицах бронеавтомобили,астане основной день саммита шос меры безопасности строже накануне передает корреспондент риа новости центре дежурит полиция улицах бронеавтомобили РИА Новости
"Путин может в этом году посетить Улан-Батор, поездка состоится после согласований, сообщил РИА Новости Песков","Путин может в этом году посетить Улан-Батор, поездка состоится после согласований, сообщил РИА Новости Песков",2024-07-04T04:03:17+00:00,РИА Новости,https://t.me/rian_ru/251906,экономика,путин году посетить уланбатор поездка состоится согласований сообщил риа новости песков,путин году посетить уланбатор поездка состоится согласований сообщил риа новости песков РИА Новости
"Байден на встрече с губернаторами-демократами заявил, что после дебатов с Трампом прошел медобследование и чувствует себя хорошо, пишет Politico","Байден на встрече с губернаторами-демократами заявил, что после дебатов с Трампом прошел медобследование и чувствует себя хорошо, пишет Politico",2024-07-04T03:53:06+00:00,РИА Новости,https://t.me/rian_ru/251905,экономика,байден встрече губернаторамидемократами заявил дебатов трампом прошел медобследование чувствует пишет politico,байден встрече губернаторамидемократами заявил дебатов трампом прошел медобследование чувствует пишет politico РИА Новости
"Силы ПВО за ночь уничтожили 4 украинских беспилотника над Брянской, Белгородской и Тамбовской областями, сообщили в Минобороны","Силы ПВО за ночь уничтожили 4 украинских беспилотника над Брянской, Белгородской и Тамбовской областями, сообщили в Минобороны",2024-07-04T03:48:55+00:00,РИА Новости,https://t.me/rian_ru/251904,экономика,силы пво ночь уничтожили 4 украинских беспилотника брянской белгородской тамбовской областями сообщили минобороны,силы пво ночь уничтожили 4 украинских беспилотника брянской белгородской тамбовской областями сообщили минобороны РИА Новости
"""Новые люди"" предлагают усовершенствовать механизм выдачи водительского удостоверения участникам СВО, в частности разрешить выдавать права инвалидам с ампутированными руками, если они могут сдать экзамены в автошколе, рассказала РИА Новости депутат ГД Горячева","""Новые люди"" предлагают усовершенствовать механизм выдачи водительского удостоверения участникам СВО, в частности разрешить выдавать права инвалидам с ампутированными руками, если они могут сдать экзамены в автошколе, рассказала РИА Новости депутат ГД Горячева",2024-07-04T03:11:07+00:00,РИА Новости,https://t.me/rian_ru/251903,экономика,новые люди предлагают усовершенствовать механизм выдачи водительского удостоверения участникам сво частности разрешить выдавать права инвалидам ампутированными руками могут сдать экзамены автошколе рассказала риа новости депутат гд горячева,новые люди предлагают усовершенствовать механизм выдачи водительского удостоверения участникам сво частности разрешить выдавать права инвалидам ампутированными руками могут сдать экзамены автошколе рассказала риа новости депутат гд горячева РИА Новости
"Российские разработчики из ""Лаборатории ППШ"" провели успешные испытания новой системы постановки помех ""Фумигатор"".","Российские разработчики из ""Лаборатории ППШ"" провели успешные испытания новой системы постановки помех ""Фумигатор"".

Такой комплекс может быть установлен на бронетехнику и автотранспорт, также есть переносной вариант для пехоты. Дальность подавления - до 250 метров.

За испытаниями, которые показали эффективность системы, наблюдал корреспондент РИА Новости.",2024-07-04T03:01:01+00:00,РИА Новости,https://t.me/rian_ru/251902,экономика,российские разработчики лаборатории ппш провели успешные испытания новой системы постановки помех фумигатор комплекс установлен бронетехнику автотранспорт также переносной вариант пехоты дальность подавления 250 метров испытаниями которые показали эффективность системы наблюдал корреспондент риа новости,российские разработчики лаборатории ппш провели успешные испытания новой системы постановки помех фумигатор комплекс установлен бронетехнику автотранспорт также переносной вариант пехоты дальность подавления 250 метров испытаниями которые показали эффективность системы наблюдал корреспондент риа новости РИА Новости
"Идея создания новой системы евразийской безопасности, о которой заявил Путин на встрече с руководством МИД, обязательно будет упомянута на саммите ШОС, диалог с партнерами на эту тему уже идет, сообщил РИА Новости Песков","Идея создания новой системы евразийской безопасности, о которой заявил Путин на встрече с руководством МИД, обязательно будет упомянута на саммите ШОС, диалог с партнерами на эту тему уже идет, сообщил РИА Новости Песков",2024-07-04T02:49:04+00:00,РИА Новости,https://t.me/rian_ru/251901,экономика,идея создания новой системы евразийской безопасности которой заявил путин встрече руководством мид обязательно упомянута саммите шос диалог партнерами тему идет сообщил риа новости песков,идея создания новой системы евразийской безопасности которой заявил путин встрече руководством мид обязательно упомянута саммите шос диалог партнерами тему идет сообщил риа новости песков РИА Новости
"80% американцев считают Байдена слишком старым для переизбрания президентом, показал опрос WSJ. При этом 78-летнего Трампа слишком старым назвали 56% опрошенных.","80% американцев считают Байдена слишком старым для переизбрания президентом, показал опрос WSJ. При этом 78-летнего Трампа слишком старым назвали 56% опрошенных.",2024-07-04T02:35:31+00:00,РИА Новости,https://t.me/rian_ru/251900,экономика,80 американцев считают байдена слишком старым переизбрания президентом показал опрос wsj 78летнего трампа слишком старым назвали 56 опрошенных,80 американцев считают байдена слишком старым переизбрания президентом показал опрос wsj 78летнего трампа слишком старым назвали 56 опрошенных РИА Новости
"Угнавший танк Т-64 украинский танкист Максим Лихачев после получения российского гражданства рассказал РИА Новости, что хочет завести семью и работать лесничим","Угнавший танк Т-64 украинский танкист Максим Лихачев после получения российского гражданства рассказал РИА Новости, что хочет завести семью и работать лесничим",2024-07-04T02:15:09+00:00,РИА Новости,https://t.me/rian_ru/251899,экономика,угнавший танк т64 украинский танкист максим лихачев получения российского гражданства рассказал риа новости хочет завести семью работать лесничим,угнавший танк т64 украинский танкист максим лихачев получения российского гражданства рассказал риа новости хочет завести семью работать лесничим РИА Новости
"Новейший ракетный комплекс С-350 одномоментно поразил не менее 12 ракет РСЗО HIMARS в зоне спецоперации, рассказал РИА Новости командир дивизиона","Новейший ракетный комплекс С-350 одномоментно поразил не менее 12 ракет РСЗО HIMARS в зоне спецоперации, рассказал РИА Новости командир дивизиона",2024-07-04T02:05:50+00:00,РИА Новости,https://t.me/rian_ru/251898,экономика,новейший ракетный комплекс с350 одномоментно поразил менее 12 ракет рсзо himars зоне спецоперации рассказал риа новости командир дивизиона,новейший ракетный комплекс с350 одномоментно поразил менее 12 ракет рсзо himars зоне спецоперации рассказал риа новости командир дивизиона РИА Новости
"Два беспилотника уничтожены в Тамбовской области, жертв и разрушений нет, сообщил глава региона","Два беспилотника уничтожены в Тамбовской области, жертв и разрушений нет, сообщил глава региона",2024-07-04T02:04:27+00:00,РИА Новости,https://t.me/rian_ru/251897,экономика,беспилотника уничтожены тамбовской области жертв разрушений сообщил глава региона,беспилотника уничтожены тамбовской области жертв разрушений сообщил глава региона РИА Новости
"Украинский танкист Максим Лихачев, угнавший танк Т-64, стал гражданином России.","Украинский танкист Максим Лихачев, угнавший танк Т-64, стал гражданином России.

Лихачев в мае угнал танк, решив, что так будет безопаснее добраться до российских позиций. В МВД пояснили, что право на гражданство РФ у него было как у гражданина Украины, постоянно проживавшего на территории ЛНР.",2024-07-04T02:01:47+00:00,РИА Новости,https://t.me/rian_ru/251896,инциденты и катастрофы,украинский танкист максим лихачев угнавший танк т64 стал гражданином россии лихачев мае угнал танк решив безопаснее добраться российских позиций мвд пояснили право гражданство рф гражданина украины постоянно проживавшего территории лнр,украинский танкист максим лихачев угнавший танк т64 стал гражданином россии лихачев мае угнал танк решив безопаснее добраться российских позиций мвд пояснили право гражданство рф гражданина украины постоянно проживавшего территории лнр РИА Новости
"Несколько человек напали на официального представителя правительства Франции Приску Тевено и активистов президентской партии ""Возрождение"", когда они расклеивали плакаты в департаменте О-де-Сен перед вторым туром парламентских выборов.","Несколько человек напали на официального представителя правительства Франции Приску Тевено и активистов президентской партии ""Возрождение"", когда они расклеивали плакаты в департаменте О-де-Сен перед вторым туром парламентских выборов.

По данным СМИ, Тевено сопровождали ее заместитель Виржини Ланло и два активиста. Ланло и одного из активистов избили самокатом, оба в больнице. 

Были задержаны четыре человека, три из них – несовершеннолетние.",2024-07-04T01:54:01+00:00,РИА Новости,https://t.me/rian_ru/251895,инциденты и катастрофы,несколько человек напали официального представителя правительства франции приску тевено активистов президентской партии возрождение расклеивали плакаты департаменте одесен вторым туром парламентских выборов данным сми тевено сопровождали заместитель виржини ланло активиста ланло одного активистов избили самокатом оба больнице задержаны четыре человека несовершеннолетние,несколько человек напали официального представителя правительства франции приску тевено активистов президентской партии возрождение расклеивали плакаты департаменте одесен вторым туром парламентских выборов данным сми тевено сопровождали заместитель виржини ланло активиста ланло одного активистов избили самокатом оба больнице задержаны четыре человека несовершеннолетние РИА Новости
ВСУ на харьковском направлении используют радиоуправляемые тележки для доставки питания и боеприпасов на позиции.,"ВСУ на харьковском направлении используют радиоуправляемые тележки для доставки питания и боеприпасов на позиции.

Разведчики группировки ""Север"" уничтожают такие тележки с помощью FPV-дронов. Кадры с поражением оказались в распоряжении РИА Новости.",2024-07-04T01:42:01+00:00,РИА Новости,https://t.me/rian_ru/251894,технологии,всу харьковском направлении используют радиоуправляемые тележки доставки питания боеприпасов позиции разведчики группировки север уничтожают такие тележки помощью fpvдронов кадры поражением оказались распоряжении риа новости,всу харьковском направлении используют радиоуправляемые тележки доставки питания боеприпасов позиции разведчики группировки север уничтожают такие тележки помощью fpvдронов кадры поражением оказались распоряжении риа новости РИА Новости
Украинские СМИ сообщили о взрывах в Киеве,Украинские СМИ сообщили о взрывах в Киеве,2024-07-04T01:19:43+00:00,РИА Новости,https://t.me/rian_ru/251893,инциденты и катастрофы,украинские сми сообщили взрывах киеве,украинские сми сообщили взрывах киеве РИА Новости
"Два украинских беспилотника самолетного типа уничтожены над Клинцовским и Трубчевским районами Брянской области, пострадавших нет, сообщил губернатор","Два украинских беспилотника самолетного типа уничтожены над Клинцовским и Трубчевским районами Брянской области, пострадавших нет, сообщил губернатор",2024-07-04T01:12:10+00:00,РИА Новости,https://t.me/rian_ru/251892,инциденты и катастрофы,украинских беспилотника самолетного типа уничтожены клинцовским трубчевским районами брянской области пострадавших сообщил губернатор,украинских беспилотника самолетного типа уничтожены клинцовским трубчевским районами брянской области пострадавших сообщил губернатор РИА Новости
Пропалестинские активисты с баннерами проникли на крышу парламента Австралии,Пропалестинские активисты с баннерами проникли на крышу парламента Австралии,2024-07-04T01:11:04+00:00,РИА Новости,https://t.me/rian_ru/251891,политика,пропалестинские активисты баннерами проникли крышу парламента австралии,пропалестинские активисты баннерами проникли крышу парламента австралии РИА Новости
"Создание мемориала у ""Крокус сити холла"" - вопрос времени, все зависит от сроков восстановления сгоревшей части здания, заявил РИА Новости Воробьев.","Создание мемориала у ""Крокус сити холла"" - вопрос времени, все зависит от сроков восстановления сгоревшей части здания, заявил РИА Новости Воробьев.

Мы говорим и с собственником, и с семьями, которые пострадали. Есть ряд вариантов, но там точно будет мемориал. В какой части, как он будет выглядеть - мы будем информировать",2024-07-04T01:06:29+00:00,РИА Новости,https://t.me/rian_ru/251890,инциденты и катастрофы,создание мемориала крокус сити холла вопрос времени зависит сроков восстановления сгоревшей части здания заявил риа новости воробьев говорим собственником семьями которые пострадали ряд вариантов точно мемориал части выглядеть будем информировать,создание мемориала крокус сити холла вопрос времени зависит сроков восстановления сгоревшей части здания заявил риа новости воробьев говорим собственником семьями которые пострадали ряд вариантов точно мемориал части выглядеть будем информировать РИА Новости
"Украинские СМИ сообщили о взрывах в Житомирской, Черниговской и Сумской областях","Украинские СМИ сообщили о взрывах в Житомирской, Черниговской и Сумской областях",2024-07-04T00:36:44+00:00,РИА Новости,https://t.me/rian_ru/251889,инциденты и катастрофы,украинские сми сообщили взрывах житомирской черниговской сумской областях,украинские сми сообщили взрывах житомирской черниговской сумской областях РИА Новости
"Губернаторы-демократы пообещали Байдену поддержать его, несмотря на обеспокоенности после неудачных дебатов с Трампом, рассказал один из участников встречи с президентом США.","Губернаторы-демократы пообещали Байдену поддержать его, несмотря на обеспокоенности после неудачных дебатов с Трампом, рассказал один из участников встречи с президентом США.

Раз президент говорит и демонстрирует нам, что он полностью вовлечен, мы сказали, что будем его поддерживать

Сам Байден на видеоконференции со своим штабом и нацкомитетом демпартии заявил, что никто не выгоняет его из президентской гонки, сам он не откажется от участия и победит.",2024-07-04T00:10:29+00:00,РИА Новости,https://t.me/rian_ru/251888,политика,губернаторыдемократы пообещали байдену поддержать несмотря обеспокоенности неудачных дебатов трампом рассказал участников встречи президентом сша президент говорит демонстрирует нам полностью вовлечен сказали будем поддерживать байден видеоконференции своим штабом нацкомитетом демпартии заявил никто выгоняет президентской гонки откажется участия победит,губернаторыдемократы пообещали байдену поддержать несмотря обеспокоенности неудачных дебатов трампом рассказал участников встречи президентом сша президент говорит демонстрирует нам полностью вовлечен сказали будем поддерживать байден видеоконференции своим штабом нацкомитетом демпартии заявил никто выгоняет президентской гонки откажется участия победит РИА Новости
"Уехавший после начала СВО актер Смольянинов (признан иноагентом) оставил в России долг в 164 тыс рублей по кредитам и штрафам, выяснило РИА Новости","Уехавший после начала СВО актер Смольянинов (признан иноагентом) оставил в России долг в 164 тыс рублей по кредитам и штрафам, выяснило РИА Новости",2024-07-04T00:07:01+00:00,РИА Новости,https://t.me/rian_ru/251887,экономика,уехавший начала сво актер смольянинов признан иноагентом оставил россии долг 164 тыс рублей кредитам штрафам выяснило риа новости,уехавший начала сво актер смольянинов признан иноагентом оставил россии долг 164 тыс рублей кредитам штрафам выяснило риа новости РИА Новости
"Хаос царит среди демократов в конгрессе США после неудачного выступления Байдена на дебатах, заявил РИА Новости источник в законодательном органе.","Хаос царит среди демократов в конгрессе США после неудачного выступления Байдена на дебатах, заявил РИА Новости источник в законодательном органе.

Слабость Байдена на выборах была раскрыта, и демократы находятся в полном хаосе",2024-07-03T22:00:18+00:00,РИА Новости,https://t.me/rian_ru/251886,политика,хаос царит среди демократов конгрессе сша неудачного выступления байдена дебатах заявил риа новости источник законодательном органе слабость байдена выборах раскрыта демократы находятся полном хаосе,хаос царит среди демократов конгрессе сша неудачного выступления байдена дебатах заявил риа новости источник законодательном органе слабость байдена выборах раскрыта демократы находятся полном хаосе РИА Новости
"Американский журналист Такер Карлсон в соцсети Х объявил, что вскоре может появиться его интервью с Зеленским.","Американский журналист Такер Карлсон в соцсети Х объявил, что вскоре может появиться его интервью с Зеленским.

Похоже, у нас есть интервью с Зеленским. Мы пытались два года, и особенно интенсивно после интервью с Путиным в феврале. Цель состоит в предоставлении американцам столь необходимой информации о конфликте, который полностью меняет положение их страны в мире. Мы надеемся, что скоро появится",2024-07-03T21:36:32+00:00,РИА Новости,https://t.me/rian_ru/251885,политика,американский журналист такер карлсон соцсети х объявил вскоре появиться интервью зеленским похоже интервью зеленским пытались года особенно интенсивно интервью путиным феврале цель состоит предоставлении американцам столь необходимой информации конфликте который полностью меняет положение страны мире надеемся скоро появится,американский журналист такер карлсон соцсети х объявил вскоре появиться интервью зеленским похоже интервью зеленским пытались года особенно интенсивно интервью путиным феврале цель состоит предоставлении американцам столь необходимой информации конфликте который полностью меняет положение страны мире надеемся скоро появится РИА Новости
"Два человека ранены, один пропал без вести при взрыве на оборонном предприятии компании General Dynamics Ordnance and Tactical Systems в штате Арканзас в США, передает Ассошиэйтед Пресс","Два человека ранены, один пропал без вести при взрыве на оборонном предприятии компании General Dynamics Ordnance and Tactical Systems в штате Арканзас в США, передает Ассошиэйтед Пресс",2024-07-03T20:31:01+00:00,РИА Новости,https://t.me/rian_ru/251884,инциденты и катастрофы,человека ранены пропал вести взрыве оборонном предприятии компании general dynamic ordnance tactical system штате арканзас сша передает ассошиэйтед пресс,человека ранены пропал вести взрыве оборонном предприятии компании general dynamic ordnance tactical system штате арканзас сша передает ассошиэйтед пресс РИА Новости
"Путин и Лукашенко пообщались ""на ногах"" в ходе неформального обеда для участников саммита ШОС","Путин и Лукашенко пообщались ""на ногах"" в ходе неформального обеда для участников саммита ШОС",2024-07-03T19:36:30+00:00,РИА Новости,https://t.me/rian_ru/251883,политика,путин лукашенко пообщались ногах ходе неформального обеда участников саммита шос,путин лукашенко пообщались ногах ходе неформального обеда участников саммита шос РИА Новости
"Число пострадавших от удара дронов по Энергодару сотрудников Запорожской АЭС выросло до 9, сообщил директор электростанции","Число пострадавших от удара дронов по Энергодару сотрудников Запорожской АЭС выросло до 9, сообщил директор электростанции",2024-07-03T19:32:44+00:00,РИА Новости,https://t.me/rian_ru/251882,инциденты и катастрофы,число пострадавших удара дронов энергодару сотрудников запорожской аэс выросло 9 сообщил директор электростанции,число пострадавших удара дронов энергодару сотрудников запорожской аэс выросло 9 сообщил директор электростанции РИА Новости
В некоторых районах Москвы после рекордной жары к вечеру прошли грозы,В некоторых районах Москвы после рекордной жары к вечеру прошли грозы,2024-07-03T18:59:25+00:00,РИА Новости,https://t.me/rian_ru/251881,инциденты и катастрофы,некоторых районах москвы рекордной жары вечеру прошли грозы,некоторых районах москвы рекордной жары вечеру прошли грозы РИА Новости
"В Москве для 3 июля установлен новый температурный рекорд, воздух прогрелся до +32,7, сообщил РИА Новости синоптик ""Фобоса""","В Москве для 3 июля установлен новый температурный рекорд, воздух прогрелся до +32,7, сообщил РИА Новости синоптик ""Фобоса""",2024-07-03T18:40:54+00:00,РИА Новости,https://t.me/rian_ru/251880,инциденты и катастрофы,москве 3 июля установлен новый температурный рекорд воздух прогрелся 327 сообщил риа новости синоптик фобоса,москве 3 июля установлен новый температурный рекорд воздух прогрелся 327 сообщил риа новости синоптик фобоса РИА Новости
